Successfully loaded: saved_agents\deep_q_learning\random\random-10000
Iteration: 1, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00974472239613533
Iteration: 2542, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00829670112580061
Iteration: 2543, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0019667986780405045
Iteration: 2544, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005002610385417938
Iteration: 2545, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008343172259628773
Iteration: 2546, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008186898194253445
Iteration: 2547, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006668042857199907
Iteration: 2548, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.007579971570521593
Collision detected, score: 0
Iteration: 2549, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.0028437948785722256
Iteration: 2550, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004545819014310837
Iteration: 2551, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.007458891719579697
Iteration: 2552, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0060257562436163425
Iteration: 2553, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0010217288509011269
Iteration: 2554, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002407754771411419
Iteration: 2555, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0009051002562046051
Iteration: 2556, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00021384935826063156
Iteration: 2557, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0012660948559641838
Iteration: 2558, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0018334342166781425
Iteration: 2559, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0044052572920918465
Iteration: 2560, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005087495781481266
Iteration: 2561, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0028295740485191345
Iteration: 2562, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0036235665902495384
Iteration: 2563, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0011557694524526596
Iteration: 2564, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002689965069293976
Iteration: 2565, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00020991358906030655
Iteration: 2566, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00014249607920646667
Iteration: 2567, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002909666858613491
Iteration: 2568, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0013370774686336517
Iteration: 2569, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.003773805685341358
Iteration: 2570, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002132318913936615
Perfoming an random action
Iteration: 2571, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0001215711236000061
Iteration: 2572, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002526759635657072
Iteration: 2573, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0013564582914113998
Collision detected, score: 0
Iteration: 2574, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.0028316774405539036
Iteration: 2575, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001586531288921833
Iteration: 2576, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007047643419355154
Iteration: 2577, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.006461231969296932
Iteration: 2578, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00595320388674736
Iteration: 2579, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0014296472072601318
Iteration: 2580, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00022489670664072037
Iteration: 2581, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0010067196562886238
Iteration: 2582, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0006234664469957352
Iteration: 2583, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0034183328971266747
Iteration: 2584, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0009657908231019974
Iteration: 2585, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001625504344701767
Iteration: 2586, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0026838290505111217
Iteration: 2587, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005176476668566465
Iteration: 2588, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005650958977639675
Iteration: 2589, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00563843734562397
Iteration: 2590, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0016668401658535004
Iteration: 2591, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0011343983933329582
Iteration: 2592, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008991323411464691
Iteration: 2593, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0006038779392838478
Iteration: 2594, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.000574043020606041
Iteration: 2595, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0011950712651014328
Iteration: 2596, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0015909168869256973
Iteration: 2597, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001606294885277748
Iteration: 2598, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00021181628108024597
Iteration: 2599, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0014240797609090805
Iteration: 2600, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0025859763845801353
Collision detected, score: 0
Iteration: 2601, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.003087783232331276
Iteration: 2602, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.000750761479139328
Iteration: 2603, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006587788928300142
Iteration: 2604, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0047069573774933815
Iteration: 2605, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006763065233826637
Iteration: 2606, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009373389184474945
Iteration: 2607, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005003664642572403
Iteration: 2608, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004594935104250908
Iteration: 2609, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028003468178212643
Iteration: 2610, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008488083258271217
Iteration: 2611, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0010890141129493713
Iteration: 2612, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030139251612126827
Iteration: 2613, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005339952185750008
Iteration: 2614, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004774799104779959
Iteration: 2615, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0021045105531811714
Iteration: 2616, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0023565771989524364
Iteration: 2617, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0011561401188373566
Iteration: 2618, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008004233241081238
Iteration: 2619, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002270813100039959
Iteration: 2620, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0022749993950128555
Iteration: 2621, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0005448758602142334
Iteration: 2622, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00043363217264413834
Iteration: 2623, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -1.911912113428116e-05
Iteration: 2624, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0018531465902924538
Iteration: 2625, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0012809019535779953
Iteration: 2626, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0006848126649856567
Iteration: 2627, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00029870402067899704
Iteration: 2628, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0008225850760936737
Iteration: 2629, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -6.045214831829071e-05
Iteration: 2630, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0023722900077700615
Iteration: 2631, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0032378672622144222
Iteration: 2632, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0027193818241357803
Iteration: 2633, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005745962727814913
Iteration: 2634, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0037477705627679825
Iteration: 2635, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00020041503012180328
Iteration: 2636, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0031943675130605698
Iteration: 2637, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0002055121585726738
Iteration: 2638, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0029977229423820972
Iteration: 2639, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 5.060620605945587e-05
Iteration: 2640, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0017463602125644684
Iteration: 2641, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0011202264577150345
Iteration: 2642, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00017888564616441727
Iteration: 2643, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0017823241651058197
Iteration: 2644, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00039800070226192474
Iteration: 2645, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.005916341673582792
Iteration: 2646, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.003269865643233061
Iteration: 2647, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001505240797996521
Iteration: 2648, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003171435557305813
Iteration: 2649, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0039560385048389435
Iteration: 2650, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008266827091574669
Iteration: 2651, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009923634119331837
Iteration: 2652, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004731595981866121
Iteration: 2653, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0025090137496590614
Iteration: 2654, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0021816371008753777
Iteration: 2655, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009426604956388474
Iteration: 2656, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0061495499685406685
Iteration: 2657, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005801330786198378
Iteration: 2658, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007417191751301289
Iteration: 2659, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004727292340248823
Iteration: 2660, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008982541039586067
Iteration: 2661, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0040991404093801975
Iteration: 2662, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0029850821010768414
Iteration: 2663, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004775729030370712
Iteration: 2664, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.000767105259001255
Iteration: 2665, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.006218523718416691
Iteration: 2666, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007944699376821518
Iteration: 2667, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005710614379495382
Collision detected, score: 0
Iteration: 2668, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.004462394397705793
Iteration: 2669, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0024202303029596806
Iteration: 2670, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010240825824439526
Iteration: 2671, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007901137694716454
Iteration: 2672, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005392656195908785
Iteration: 2673, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009373389184474945
Iteration: 2674, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005003664642572403
Iteration: 2675, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004594935104250908
Iteration: 2676, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028003468178212643
Iteration: 2677, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008488083258271217
Iteration: 2678, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0010890141129493713
Iteration: 2679, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030139251612126827
Iteration: 2680, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005339952185750008
Iteration: 2681, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004774799104779959
Iteration: 2682, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0021045105531811714
Iteration: 2683, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0023565771989524364
Iteration: 2684, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0011561401188373566
Iteration: 2685, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008004233241081238
Iteration: 2686, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002270813100039959
Iteration: 2687, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0022749993950128555
Iteration: 2688, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0005448758602142334
Iteration: 2689, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00043363217264413834
Iteration: 2690, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -1.911912113428116e-05
Iteration: 2691, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0025376491248607635
Iteration: 2692, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0016734981909394264
Iteration: 2693, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.000982559286057949
Iteration: 2694, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00010911747813224792
Iteration: 2695, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0004999227821826935
Iteration: 2696, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.000916721299290657
Iteration: 2697, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0028637247160077095
Iteration: 2698, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0026447558775544167
Iteration: 2699, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004616405814886093
Iteration: 2700, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00656320434063673
Iteration: 2701, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010854854248464108
Iteration: 2702, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004529157187789679
Iteration: 2703, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006117990240454674
Iteration: 2704, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0068731410428881645
Iteration: 2705, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.005823121406137943
Iteration: 2706, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00692378543317318
Iteration: 2707, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0075413500890135765
Iteration: 2708, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005522344261407852
Iteration: 2709, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0037240074016153812
Iteration: 2710, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004466000013053417
Iteration: 2711, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003037921153008938
Iteration: 2712, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006845214404165745
Iteration: 2713, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005607190076261759
Iteration: 2714, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00206802599132061
Iteration: 2715, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003540989477187395
Iteration: 2716, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0019063204526901245
Iteration: 2717, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0065706814639270306
Iteration: 2718, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005995462648570538
Iteration: 2719, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0012646596878767014
Iteration: 2720, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0010049007833003998
Iteration: 2721, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0003219330683350563
Iteration: 2722, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0033832620829343796
Iteration: 2723, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005400834139436483
Iteration: 2724, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0048100026324391365
Iteration: 2725, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004479333758354187
Iteration: 2726, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004367424175143242
Iteration: 2727, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.007061111740767956
Iteration: 2728, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0008048815652728081
Iteration: 2729, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0015718601644039154
Collision detected, score: 0
Iteration: 2730, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.002355411648750305
Iteration: 2731, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0006632693111896515
Iteration: 2732, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004106274340301752
Iteration: 2733, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008073568344116211
Iteration: 2734, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006821022368967533
Iteration: 2735, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009373389184474945
Iteration: 2736, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005003664642572403
Iteration: 2737, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004594935104250908
Iteration: 2738, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028003468178212643
Iteration: 2739, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008488083258271217
Iteration: 2740, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0010890141129493713
Iteration: 2741, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030139251612126827
Iteration: 2742, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005339952185750008
Iteration: 2743, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004774799104779959
Iteration: 2744, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0021045105531811714
Iteration: 2745, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0023565771989524364
Iteration: 2746, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0011561401188373566
Iteration: 2747, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008004233241081238
Iteration: 2748, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002270813100039959
Iteration: 2749, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0022749993950128555
Iteration: 2750, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0005448758602142334
Iteration: 2751, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00043363217264413834
Iteration: 2752, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -1.911912113428116e-05
Iteration: 2753, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0020369458943605423
Iteration: 2754, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001995147205889225
Iteration: 2755, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0004830118268728256
Iteration: 2756, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0006122719496488571
Iteration: 2757, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -5.3262338042259216e-05
Iteration: 2758, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0007984582334756851
Iteration: 2759, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00034988950937986374
Iteration: 2760, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0016390224918723106
Iteration: 2761, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028223302215337753
Iteration: 2762, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008430302143096924
Iteration: 2763, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009711290709674358
Iteration: 2764, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003922512289136648
Iteration: 2765, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008365372195839882
Iteration: 2766, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011943286284804344
Iteration: 2767, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009071690030395985
Iteration: 2768, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010089103132486343
Iteration: 2769, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009920267388224602
Iteration: 2770, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010462277568876743
Iteration: 2771, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006192117463797331
Iteration: 2772, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0031372904777526855
Iteration: 2773, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006663443520665169
Iteration: 2774, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007786005735397339
Iteration: 2775, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008105304092168808
Iteration: 2776, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009393682703375816
Iteration: 2777, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005007996689528227
Iteration: 2778, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0032560406252741814
Iteration: 2779, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0006233099848031998
Iteration: 2780, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0002781488001346588
Iteration: 2781, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0013067405670881271
Iteration: 2782, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002464843913912773
Iteration: 2783, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.003692762926220894
